key-for-ranking,PCTFLOAN,PCIP16,PPTUG_EF,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,SATMTMID,SATVRMID,SATWRMID,UGDS,DEBT_EARNINGS_RATIO
248703,0.7027,0.0,0.3697,0.297,0.2606,0.2667,0.0242,,,,165.0,41
413945,0.6446,0.0,0.0,0.6753,0.1558,0.1429,0.013000000000000001,,,,77.0,53
107521,0.1939,0.0,0.3958,0.7127,0.1915,0.0423,0.0028,,,,710.0,40
167792,0.541,0.0073,0.0083,0.5556,0.0444,0.0306,0.1111,,,,360.0,82
196291,0.5134,0.0,0.0252,0.7097,0.0431,0.1261,0.0455,575.0,545.0,510.0,1626.0,39
474997,0.6655,0.0,0.0,0.2222,0.6958,0.0608,0.0106,,,,378.0,23
468006,,,,,,,,,,,,93
199731,0.0923,0.0,0.5522,0.7929,0.018000000000000002,0.051,0.0075,,,,1608.0,46
236753,0.1912,0.0,0.3706,0.45399999999999996,0.0916,0.0922,0.0787,,,,6039.0,39
456296,0.7146,0.0,0.2075,0.5094,0.1887,0.0755,0.0126,,,,159.0,129
365055,0.8451,0.0,0.5508,0.0763,0.2966,0.3814,0.0254,,,,118.0,106
460923,0.9315,0.0,0.3333,0.1178,0.75,0.046,0.0086,,,,348.0,85
224527,0.7032,0.0,0.0546,0.6635,0.2,0.0787,0.0024,485.0,475.0,,1245.0,78
153320,0.4192,0.0,0.0628,0.9034,0.0048,0.0048,0.0097,500.0,560.0,495.0,207.0,42
181941,0.8101,0.0,0.0,0.5760000000000001,0.0214,0.3041,0.0364,,,,467.0,53
123651,0.8231,0.0,0.1802,0.4414,0.0567,0.3711,0.034,455.0,475.0,,1765.0,72
249140,0.6578,0.0,0.0,0.0486,0.28,0.5514,0.0543,,,,350.0,34
201441,0.6469,0.005,0.0568,0.7733,0.0952,0.0439,0.0076,515.0,510.0,,13901.0,83
448770,0.6276,0.0,0.0578,0.5776,0.1227,0.2455,0.0361,,,,277.0,56
133809,0.6327,0.0,0.0298,0.7691,0.0577,0.067,0.0037,520.0,545.0,489.0,537.0,50
103963,0.7148,0.0,0.0,0.3897,0.0663,0.3437,0.0054,,,,739.0,51
139931,0.6045,0.0088,0.0828,0.6226,0.2554,0.0522,0.0182,555.0,555.0,525.0,17349.0,69
120078,0.6281,0.0,0.0,0.0794,0.0222,0.6603,0.0794,,,,315.0,41
222099,0.4798,0.0,0.1737,0.5158,0.4368,0.0158,0.0053,,,,190.0,49
166957,0.2892,0.0,0.6003,0.67,0.0751,0.1524,0.0261,,,,3570.0,29
199139,0.5603,0.0178,0.1286,0.5896,0.1627,0.0913,0.0602,565.0,550.0,515.0,23246.0,63
418409,0.1064,0.0,0.4041,0.6891,0.1762,0.0881,0.0104,,,,193.0,26
449302,0.96,0.0,0.0625,1.0,0.0,0.0,0.0,,,,16.0,135
228246,0.2549,0.0151,0.0298,0.6493,0.0493,0.1104,0.0649,665.0,650.0,645.0,6487.0,37
450571,0.8383,0.0,0.4764,0.799,0.0298,0.0,0.0273,,,,806.0,66
206817,0.7807,0.0,0.0556,0.1646,0.2848,0.1061,0.0394,410.0,420.0,,990.0,111
205957,0.6139,0.0158,0.0255,0.8170000000000001,0.0069,0.1075,0.0191,565.0,605.0,,2038.0,71
207050,0.2288,0.0,0.3355,0.5997,0.0599,0.0451,0.0098,,,,1219.0,62
187648,0.3142,0.0046,0.2624,0.4421,0.064,0.3899,0.0063,461.0,451.0,,3483.0,58
196185,0.6292,0.0027,0.0182,0.7665,0.0375,0.1247,0.0233,535.0,535.0,,5708.0,64
456506,0.628,0.0,0.0,0.5603,0.2845,0.0603,0.0172,,,,116.0,44
237783,0.8124,0.0,0.0,0.4777,0.2234,0.07400000000000001,0.0046,,,,649.0,84
210711,0.8915,0.0,0.0,0.4,0.2,0.3333,0.0333,,,,30.0,65
133702,0.4961,0.0,0.6759,0.4901,0.2543,0.0816,0.0399,,,,20507.0,39
441937,0.4039,0.0047,0.1549,0.2941,0.0235,0.4869,0.0563,,,,6338.0,42
237932,0.5982,0.0,0.0615,0.7285,0.0276,0.0063,0.0047,455.0,455.0,425.0,1919.0,84
449533,0.6888,0.0,0.0,0.5678,0.322,0.0254,0.0169,,,,118.0,29
196194,0.6793,0.011000000000000001,0.0344,0.7239,0.0841,0.1123,0.027999999999999997,550.0,545.0,,7113.0,65
141486,0.4675,0.0,0.1811,0.166,0.0781,0.0793,0.318,490.0,475.0,,1651.0,72
450182,0.5203,0.0,0.0,0.0165,0.6901,0.2851,0.0,,,,242.0,66
141255,0.0,0.0,0.6529,0.5876,0.324,0.0499,0.0073,,,,2466.0,10
456126,0.7267,0.0,0.3766,0.0649,0.6623,0.1558,0.0,,,,77.0,73
192749,0.5638,0.0072,0.0213,0.4369,0.0847,0.1844,0.0144,,,,1735.0,71
246202,0.6709,0.0,0.0,0.3706,0.4264,0.1015,0.0102,,,,197.0,48
118259,0.6044,0.0,0.0,0.2054,0.1473,0.3259,0.1027,,,,224.0,53
185721,0.8796,0.0,0.3113,0.27,0.1405,0.4793,0.0634,,,,363.0,46
230834,0.7609999999999999,0.0021,0.0866,0.8342,0.018000000000000002,0.0248,0.0111,485.0,479.0,460.0,1894.0,78
152600,0.6032,0.0081,0.0124,0.7157,0.0637,0.08900000000000001,0.0204,545.0,550.0,535.0,3236.0,69
19457801,,,,,,,,,,,,67
146339,0.5189,0.0,0.2887,0.5329999999999999,0.1077,0.1665,0.0208,545.0,525.0,,1105.0,67
193645,0.6592,0.0,0.1402,0.0739,0.3957,0.1519,0.0307,470.0,460.0,,2896.0,70
446288,0.5368,0.0,0.3529,0.8706,0.0471,0.0,0.0,,,,85.0,74
439297,0.4872,0.0,0.0,0.13,0.33,0.01,0.0,,,,100.0,113
449126,0.8929,0.0,0.2727,0.7576,0.1515,0.0303,0.0,,,,33.0,115
439118,0.455,0.0,0.0,0.7543,0.0246,0.1229,0.0197,,,,407.0,39
454883,0.9464,0.0,0.0,0.4887,0.4118,0.0498,0.0136,,,,221.0,40
216524,0.6847,0.0109,0.0006,0.7448,0.0649,0.0656,0.0442,,,,1540.0,68
449728,0.7253,0.0,0.0,0.5833,0.0521,0.0521,0.0208,,,,96.0,61
234076,0.2536,0.0281,0.034,0.5929,0.065,0.0635,0.1302,680.0,670.0,670.0,15963.0,38
409120,0.6316,0.0,0.0,0.7879,0.0242,0.0667,0.0061,,,,165.0,44
226204,0.078,0.0014,0.804,0.3933,0.1567,0.3986,0.0113,,,,6989.0,30
381732,0.7571,0.0,0.3053,0.8,0.0211,0.1053,0.0105,,,,95.0,36
108092,0.36,0.0008,0.2315,0.6741,0.0414,0.1161,0.0499,,,,5511.0,50
203456,0.6465,0.0,0.8835,0.8545,0.0521,0.0174,0.0066,,,,1210.0,81
201496,0.4159,0.0,0.0,0.8707,0.0883,0.0126,0.0126,,,,317.0,18
240268,0.5709,0.0163,0.059000000000000004,0.8898,0.0092,0.0255,0.035,,,,9936.0,59
457022,0.9209,0.0,0.1733,0.3713,0.4703,0.0644,0.0099,,,,202.0,83
452063,0.7406,0.0,0.0,0.2513,0.2723,0.0262,0.0262,,,,382.0,92
456551,0.5714,0.0,0.0,0.7447,0.1915,0.0,0.0,,,,47.0,52
169479,0.6598,0.0,0.5346,0.6914,0.1304,0.0256,0.0232,,,,5398.0,86
198367,0.0,0.0,0.6038,0.6011,0.1659,0.0788,0.0251,,,,2665.0,16
213473,0.8484,0.0,0.5374,0.8678,0.0485,0.0441,0.0396,,,,227.0,41
170657,0.4367,0.0148,0.6111,0.6808,0.09699999999999999,0.0793,0.0326,,,,12673.0,49
169327,0.6813,0.0,0.4576,0.7775,0.0508,0.0212,0.0127,,,,472.0,53
202152,0.4136,0.0,0.0,0.9487,0.0513,0.0,0.0,,,,156.0,23
201371,0.6604,0.0,0.0837,0.8251,0.0646,0.0393,0.0051,,,485.0,789.0,80
444565,0.9590000000000001,0.0,0.0053,0.2633,0.2846,0.3723,0.0346,,,,376.0,89
166018,0.605,0.0146,0.0,0.659,0.0521,0.105,0.0245,,,,1305.0,121
247700,0.7683,0.0,0.9524,0.5714,0.3114,0.0366,0.0037,,,,273.0,107
367334,0.6231,0.0,0.23399999999999999,0.7340000000000001,0.1277,0.0638,0.0426,,,,94.0,20
225399,0.5316,0.0024,0.0661,0.2603,0.1824,0.3286,0.1012,520.0,520.0,,2313.0,68
190983,0.7228,0.0031,0.0872,0.7788,0.0459,0.0384,0.0234,,,,1067.0,78
234207,0.2039,0.0277,0.0011,0.8308,0.0192,0.0368,0.0324,700.0,690.0,690.0,1820.0,40
126401,0.4498,0.0,0.1789,0.4146,0.187,0.1301,0.0244,,,,123.0,43
114813,0.6773,0.0026,0.1433,0.3251,0.0516,0.4837,0.0421,475.0,480.0,483.0,2421.0,62
157678,0.5663,0.0,0.266,0.8085,0.0745,0.0106,0.0,,,,94.0,75
196680,0.1059,0.0,1.0,0.5888,0.2104,0.0998,0.0294,,,,38297.0,19
457129,0.8452,0.0,0.7462,0.2548,0.2966,0.26899999999999996,0.0627,,,,1052.0,34
443836,0.7885,0.0,0.0,0.10800000000000001,0.0627,0.8049,0.0105,,,,287.0,45
146533,0.7278,0.0,0.2482,0.8175,0.0985,0.0219,0.0401,,,,274.0,33
202912,0.7211,0.0,0.6576,0.8586,0.0968,0.0199,0.0124,,,,403.0,43
141574,0.3693,0.0428,0.1638,0.17,0.0148,0.1077,0.4017,550.0,530.0,515.0,12767.0,53
116350,0.6643,0.0,0.0,0.4964,0.0725,0.2536,0.1268,,,,276.0,70
179043,0.4478,0.0113,0.064,0.7238,0.0374,0.0834,0.0267,521.0,556.0,,1499.0,51
374875,0.6674,0.0,0.0,0.182,0.2671,0.3641,0.0993,,,,423.0,42
199892,0.0,0.0,0.4524,0.6071,0.2231,0.1164,0.0189,,,,2586.0,26
190503,0.6016,0.0,0.0,0.4996,0.0638,0.1644,0.0692,,,,2774.0,40
144166,0.1196,0.0,0.4799,0.0658,0.47600000000000003,0.3864,0.0299,,,,4653.0,30
45316301,,,,,,,,,,,,103
199032,0.6856,0.0,0.2354,0.6418,0.152,0.0322,0.0102,470.0,485.0,,684.0,80
450021,1.0,0.0,0.0,0.2609,0.6708,0.0186,0.0,,,,322.0,58
220215,0.6035,0.0071,0.054000000000000006,0.8026,0.0216,0.0185,0.0239,477.0,519.0,,1297.0,84
475079,0.9242,0.0,0.3,0.6,0.4,0.0,0.0,,,,10.0,115
174525,0.6975,0.0,0.115,0.7965,0.0796,0.0354,0.0177,395.0,375.0,,113.0,116
183080,0.7659999999999999,0.0,0.0333,0.8317,0.0229,0.0131,0.0177,,,,4059.0,82
221829,0.2936,0.0,0.0,0.9521,0.0,0.024,0.018000000000000002,,,,167.0,42
197887,0.1926,0.0,0.5284,0.7876,0.0693,0.0737,0.009000000000000001,,,,4981.0,62
126872,0.8027,0.0,0.0,0.2736,0.1493,0.3781,0.0249,,,,201.0,146
126182,0.5362,0.0,0.1811,0.4561,0.0747,0.3496,0.0081,480.0,472.0,,1982.0,84
468963,0.7839,0.0,0.0,0.4308,0.1317,0.4063,0.0156,,,,448.0,18
202170,0.7158,0.0,0.0376,0.6458,0.1004,0.0637,0.0386,,,,1036.0,97
181428,0.5661,0.0,0.1818,0.845,0.0198,0.0723,0.0338,,,,858.0,25
480523,0.6023,0.0,0.0,0.4306,0.3194,0.0139,0.0,,,,72.0,37
442879,0.4151,0.0,0.3267,0.5998,0.0714,0.1218,0.0189,,,,952.0,35
449603,0.8239,0.0,0.0,0.2364,0.5455,0.1727,0.0,,,,110.0,61
113698,0.6616,0.0,0.1084,0.3428,0.0539,0.1972,0.23,514.0,507.0,510.0,1374.0,61
203720,0.9668,0.0,0.3463,0.4595,0.3301,0.1877,0.0,,,,309.0,69
238324,0.5583,0.0,0.3564,0.9448,0.0083,0.0221,0.011000000000000001,,,,362.0,27
190512,0.1194,0.0006,0.2436,0.2096,0.092,0.2492,0.3189,645.0,595.0,,14858.0,24
481739,0.7163,0.0,0.2692,0.3333,0.2051,0.3462,0.0385,,,,78.0,67
147749,0.7440000000000001,0.0,0.645,0.2214,0.3779,0.2366,0.0267,,,,262.0,97
227979,0.0515,0.0,0.7493,0.2557,0.0958,0.5479999999999999,0.0491,,,,24153.0,28
100858,0.32799999999999996,0.0097,0.0831,0.8285,0.0673,0.0335,0.0252,585.0,575.0,570.0,22095.0,54
195720,0.7543,0.0027,0.0511,0.8431,0.0376,0.0427,0.0354,540.0,520.0,515.0,2741.0,59
190655,0.1054,0.0,0.3276,0.1113,0.2793,0.3379,0.2024,,,,16040.0,35
117113,0.6107,0.0,0.1333,0.3211,0.0975,0.3506,0.0564,,,,1118.0,101
15098704,,,,,,,,,,,,40
179326,0.5248,0.0016,0.2208,0.8387,0.0599,0.0252,0.0056,490.0,490.0,,2337.0,76
230977,0.64,0.0,0.1433,0.6733,0.0767,0.0533,0.04,,,,300.0,75
153427,0.9,0.0,0.0,0.7239,0.092,0.1472,0.0061,,,,163.0,39
460048,0.6974,0.0,0.0,0.52,0.3867,0.04,0.0067,,,,150.0,89
214166,0.6877,0.0122,0.1786,0.7603,0.0244,0.0084,0.0046,480.0,470.0,,1310.0,81
436182,0.9397,0.0,0.0,0.8485,0.0303,0.0,0.0,,,,66.0,94
449092,1.0,0.0,0.0,0.0,0.0042,0.9916,0.0042,,,,238.0,41
223427,0.2888,0.0075,0.4437,0.6131,0.1032,0.20600000000000002,0.0243,,,,16850.0,34
134130,0.2875,0.0191,0.0818,0.5586,0.0611,0.2138,0.0816,645.0,630.0,620.0,33309.0,38
221254,0.5988,0.0,0.0566,0.8365,0.0755,0.0126,0.0189,,,,159.0,94
469416,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,491.0,28
480082,0.7826,0.0,0.3814,0.2162,0.6757,0.048,0.018000000000000002,,,,333.0,93
161341,0.391,0.0,0.18100000000000002,0.7937,0.0253,0.0177,0.0063,,,,790.0,68
141264,0.6306,0.015,0.1678,0.4871,0.3749,0.0557,0.0135,480.0,495.0,485.0,8589.0,79
233408,0.8326,0.0,0.0469,0.6787,0.1769,0.0253,0.0325,,,,277.0,31
123484,0.1272,0.0078,0.6029,0.5719,0.0475,0.1613,0.0684,,,,2002.0,46
226152,0.2819,0.0188,0.2615,0.0209,0.0034,0.9487,0.0043,470.0,450.0,435.0,6566.0,43
223524,0.0741,0.0,0.8114,0.2533,0.1823,0.3854,0.1044,,,,10886.0,23
170550,0.4172,0.0,0.6802,0.7224,0.1095,0.0562,0.0248,,,,3627.0,56
130110,0.6406,0.0,0.2947,0.6526,0.0526,0.1789,0.0211,,,,95.0,90
219578,0.6528,0.0,0.2843,0.7525,0.0635,0.0368,0.0268,565.0,600.0,,299.0,54
363633,0.0414,0.0,0.4884,0.1777,0.0201,0.7543,0.0046,,,,647.0,21
418056,0.7857,0.0,0.3412,0.5765,0.2353,0.1882,0.0,,,,85.0,28
172440,0.7556,0.0,0.0737,0.6168,0.1095,0.0589,0.0063,415.0,420.0,395.0,475.0,84
410496,0.8320000000000001,0.0,0.3865,0.4542,0.3944,0.0717,0.0,,,,251.0,109
468398,0.8218,0.0,0.3929,0.2786,0.5143,0.0571,0.0143,,,,140.0,107
367431,0.4464,0.0,0.0,0.875,0.125,0.0,0.0,,,,24.0,61
166391,0.7719,0.0,0.0174,0.7070000000000001,0.0546,0.09,0.0191,480.0,485.0,480.0,1778.0,74
392840,0.5788,0.0,0.1811,0.7078,0.1358,0.0658,0.0165,475.0,553.0,570.0,243.0,120
165936,0.6812,0.0426,0.0441,0.6934,0.0503,0.073,0.0503,525.0,525.0,540.0,1631.0,74
16149302,,,,,,,,,,,,75
454865,0.7407,0.0,0.1593,0.2937,0.4395,0.142,0.0384,,,,521.0,73
248846,0.6639,0.0,0.08,0.4533,0.0533,0.3467,0.0667,,,,75.0,42
230214,0.5363,0.0,0.3938,0.6525,0.0309,0.2085,0.0193,,,,259.0,49
449977,0.6019,0.0,0.4412,0.6422,0.2255,0.0392,0.0,,,,204.0,55
191205,0.7248,0.0,0.0341,0.5147,0.2124,0.1504,0.0171,,,,645.0,111
43018403,,,,,,,,,,,,103
200572,0.4679,0.0,0.2432,0.8225,0.0355,0.0574,0.0063,440.0,440.0,401.0,958.0,57
107877,0.6303,0.0,0.0253,0.8157,0.0922,0.0323,0.0,,,,434.0,67
153533,0.2951,0.0,0.1775,0.8008,0.0692,0.0633,0.0117,,,,1200.0,37
149028,0.7243,0.0,0.2719,0.7763,0.0219,0.1272,0.0482,,,,228.0,46
475699,0.8387,0.0,0.4609,0.5652,0.3565,0.0261,0.0174,,,,115.0,109
177287,0.4783,0.0,0.3168,0.23600000000000002,0.7143,0.0248,0.0,,,,161.0,82
164580,0.3662,0.0,0.0,0.3828,0.0517,0.1012,0.1196,665.0,605.0,625.0,2283.0,37
132408,0.5870000000000001,0.0,0.28600000000000003,0.8023,0.0791,0.0349,0.0047,415.0,435.0,,430.0,75
454537,0.7170000000000001,0.0,0.0,0.8125,0.0156,0.0469,0.0313,,,,64.0,65
197531,0.5355,0.0,0.0,0.7085,0.0258,0.0683,0.0129,,,,542.0,50
236230,0.593,0.0296,0.0186,0.6574,0.0296,0.085,0.0934,555.0,550.0,535.0,2741.0,71
196088,0.4762,0.0107,0.0682,0.4778,0.0737,0.0679,0.14300000000000002,605.0,565.0,,20102.0,48
171775,0.2941,0.0,0.4762,0.6349,0.2698,0.0635,0.0159,,,,63.0,75
152390,0.6275,0.0084,0.0063,0.7728,0.0203,0.1117,0.0209,525.0,545.0,560.0,1576.0,63
129428,,,,,,,,,,,,44
482547,0.6443,0.0,0.5185,0.3827,0.1852,0.1975,0.0926,,,,162.0,110
428444,0.8228,0.0,0.1591,0.27699999999999997,0.0768,0.3192,0.0178,,,,899.0,89
482255,0.7848,0.0,0.1133,0.375,0.1523,0.2461,0.08199999999999999,,,,256.0,61
452948,0.8682,0.0,0.4767,0.7002,0.1425,0.0074,0.0172,,,,407.0,53
402563,0.7912,0.0,0.0,0.6616,0.2273,0.0556,0.0152,,,,198.0,28
449074,0.5908,0.0,0.0,0.4891,0.0885,0.1669,0.16399999999999998,,,,689.0,33
414489,0.4262,0.0,0.0,0.6277,0.0426,0.2872,0.0213,,,,94.0,36
144005,0.8527,0.0083,0.3776,0.0327,0.7453,0.0791,0.0043,575.0,495.0,,2352.0,108
450128,0.6052,0.0,0.0,0.3302,0.6321,0.0126,0.0063,,,,318.0,58
204422,0.3069,0.0,0.6617,0.8452,0.0426,0.016,0.0128,,,,1880.0,44
229814,0.4845,0.0041,0.2348,0.6017,0.0511,0.2692,0.0142,480.0,475.0,,7384.0,58
190114,0.8190000000000001,0.0,0.1039,0.0404,0.5772,0.2352,0.0289,,,,693.0,115
383279,0.4715,0.0,0.5313,0.25,0.3188,0.3688,0.0125,,,,160.0,44
238476,0.8421,0.0345,0.0574,0.6998,0.0517,0.0563,0.0185,505.0,525.0,,2805.0,73
190549,0.1568,0.0097,0.2438,0.3108,0.2149,0.2288,0.1919,570.0,535.0,,13380.0,31
161572,0.8301,0.0,0.006999999999999999,0.8634,0.0056,0.0197,0.0155,,,,710.0,103
169080,0.5247,0.0212,0.0357,0.7278,0.0285,0.0425,0.0406,590.0,578.0,,3722.0,74
455354,0.5418,0.0,0.0,0.4866,0.0588,0.4278,0.016,,,,187.0,41
132842,0.4298,0.0,0.4238,0.019,0.0048,0.7905,0.0,,,,210.0,61
183655,0.1654,0.0,0.5579,0.4583,0.1431,0.2092,0.0736,,,,5569.0,42
131520,0.5785,0.0055,0.0475,0.0132,0.8983,0.0057,0.0123,570.0,570.0,550.0,5830.0,73
475486,0.565,0.0,0.0286,0.3587,0.2984,0.2698,0.0222,,,,315.0,44
191339,0.2882,0.0,0.3145,0.7344,0.0972,0.0519,0.0068,,,,3374.0,41
172015,0.5448,0.0,0.0,0.491,0.4012,0.0599,0.0,,,,167.0,50
430403,0.9012,0.0,0.0,0.2439,0.4878,0.1707,0.0244,,,,41.0,79
210429,0.7854,0.0452,0.1525,0.6345,0.0385,0.1415,0.0437,475.0,480.0,460.0,4807.0,80
243577,0.4612,0.0,0.5525,0.0024,0.0006,0.9958,0.0003,,,,3334.0,95
177603,0.5733,0.0,0.2973,0.8378,0.0541,0.0541,0.0,,,,37.0,67
164641,0.7081,0.0,0.4072,0.44,0.1889,0.1618,0.0441,,,,884.0,85
218973,0.4301,0.0959,0.0066,0.8029999999999999,0.0764,0.0352,0.0263,585.0,575.0,570.0,1675.0,65
232557,0.6351,0.0014,0.4195,0.4766,0.114,0.0498,0.0102,530.0,540.0,515.0,46680.0,76
163408,0.7809999999999999,0.0,0.4854,0.0485,0.6990000000000001,0.2427,0.0097,,,,103.0,34
177719,0.7906,0.0,0.0,0.7916,0.0494,0.0256,0.0256,,,,547.0,35
260354,0.9649,0.0,0.1026,0.2179,0.0256,0.6282,0.1026,,,,78.0,83
363013,0.6271,0.0,0.0,0.7143,0.0714,0.0536,0.0,,,,56.0,50
214883,0.7748,0.0,0.7857,0.1894,0.6914,0.0809,0.0216,,,,1484.0,87
154174,0.7742,0.0,0.2051,0.8718,0.0256,0.0256,0.0769,,,,39.0,27
456135,0.6556,0.0,0.2442,0.4302,0.3953,0.0116,0.0581,,,,86.0,75
144892,0.6379,0.0044,0.1101,0.6683,0.192,0.0696,0.0094,,,,5750.0,68
161688,0.4313,0.0,0.3968,0.7911,0.1334,0.0209,0.003,,,,2346.0,61
250601,0.5338,0.0,0.318,0.3908,0.0766,0.3678,0.0575,,,,261.0,38
232043,0.602,0.0026,0.1233,0.7170000000000001,0.0884,0.0803,0.0178,515.0,515.0,,1233.0,63
202514,0.7944,0.0,0.1274,0.7728,0.0998,0.0671,0.0052,430.0,470.0,,581.0,85
157304,0.1596,0.0,0.4824,0.8535,0.0695,0.0301,0.0028,,,,2129.0,38
217323,0.7452,0.0,0.0,0.3659,0.1957,0.3483,0.0039,,,,511.0,18
162283,0.6608,0.0,0.2382,0.017,0.7941,0.021,0.0077,420.0,415.0,,2477.0,83
242653,0.3406,0.0,0.1677,0.0096,0.0083,0.9779,0.0025,,,,6119.0,35
418038,0.8963,0.0,0.0,0.447,0.3333,0.0833,0.0152,,,,132.0,28
230621,0.8053,0.0,0.0,0.6894,0.0255,0.1489,0.0085,,,,235.0,112
469610,0.625,0.0,0.0,0.1097,0.1014,0.17600000000000002,0.0,,,,483.0,48
238458,0.7111,0.0068,0.0673,0.8052,0.0151,0.0728,0.0388,510.0,539.0,,2911.0,70
109040,0.5422,0.0,0.0,0.0494,0.1057,0.6509999999999999,0.1141,,,,1315.0,39
408844,0.6999,0.0,0.2782,0.0178,0.037000000000000005,0.9061,0.0017,,,,2354.0,107
223506,0.022000000000000002,0.0,0.7422,0.4594,0.07400000000000001,0.4048,0.0102,,,,3150.0,21
144175,0.1411,0.0,0.5309,0.0414,0.7279,0.1634,0.0228,,,,1665.0,37
190415,0.2971,0.0088,0.0007,0.3955,0.0634,0.1254,0.1841,730.0,700.0,,14471.0,20
214023,0.8077,0.0,0.3548,0.129,0.7097,0.0968,0.0,,,,31.0,51
457077,0.6646,0.0,0.0,0.2861,0.0817,0.5804,0.0082,,,,367.0,55
449904,0.5793,0.0,0.0,0.1131,0.131,0.6845,0.006,,,,168.0,60
126687,0.9337,0.0,0.0,0.1843,0.2591,0.3685,0.0518,,,,521.0,34
17523601,,,,,,,,,,,,40
469629,0.6006,0.0,0.0,0.5269,0.1129,0.0753,0.0108,,,,186.0,54
170976,0.2989,0.0254,0.0323,0.611,0.0434,0.0519,0.1361,720.0,685.0,685.0,28761.0,38
478005,0.9172,0.0,0.8983,0.5085,0.2881,0.0169,0.0678,,,,118.0,107
138275,0.8436,0.0,0.1022,0.4183,0.3613,0.1387,0.0183,445.0,441.0,,930.0,69
443632,0.7535,0.0,0.0,0.5366,0.1301,0.1951,0.0244,,,,123.0,37
229337,0.5165,0.0,0.1703,0.6004,0.0848,0.1658,0.0525,,,,1544.0,18
207856,0.9024,0.0,0.1429,0.4623,0.221,0.0916,0.0108,430.0,430.0,485.0,742.0,114
434690,0.6089,0.0,0.0417,0.8155,0.0476,0.0476,0.0119,,,,168.0,85
377218,0.4104,0.0,0.0,0.7289,0.0723,0.1506,0.012,,,,166.0,33
440341,0.6948,0.0,0.3153,0.1787,0.5135,0.1637,0.033,,,,666.0,131
449010,0.7892,0.0,0.10099999999999999,0.4349,0.2038,0.08900000000000001,0.0103,,,,584.0,131
480815,0.8892,0.0,0.3163,0.11900000000000001,0.7279,0.0544,0.0068,,,,294.0,85
201964,0.6461,0.0,0.3351,0.4734,0.2877,0.026000000000000002,0.0049,,,,3688.0,95
178828,0.6883,0.0,0.0,0.9063,0.0625,0.0313,0.0,,,,64.0,32
447494,0.5059,0.0,0.1217,0.5826,0.1391,0.1478,0.0087,,,,115.0,38
160612,0.3891,0.0027,0.1687,0.6297,0.1962,0.0824,0.0072,,,,10839.0,67
223852,0.7973,0.0,0.0,0.6,0.1,0.3,0.0,,,,10.0,56
231536,0.1484,0.0031,0.6031,0.7775,0.0511,0.1028,0.0196,,,,3114.0,30
214069,0.7288,0.0,0.23600000000000002,0.8831,0.0275,0.0349,0.0121,525.0,520.0,,2148.0,63
381282,0.316,0.0,0.0,0.0063,0.0188,0.95,0.0063,,,,160.0,32
141644,0.3722,0.0,0.2456,0.2713,0.0538,0.146,0.1655,,,,3384.0,65
224961,0.0806,0.0,0.6859,0.4141,0.1562,0.3644,0.022000000000000002,,,,1729.0,30
365204,0.3704,0.0,0.0,0.2342,0.2663,0.4344,0.0062,,,,4701.0,70
144740,0.5622,0.005,0.1337,0.5379999999999999,0.0828,0.1848,0.0858,,,,15151.0,55
127316,0.5135,0.0,0.6006,0.4903,0.2565,0.1948,0.0325,,,,308.0,33
238786,0.2143,0.0,0.4524,0.619,0.0476,0.11900000000000001,0.1429,,,,42.0,59
176664,0.7213,0.0,0.1094,0.8625,0.0281,0.0531,0.0063,,,,320.0,113
149222,0.5911,0.0064,0.1283,0.649,0.1719,0.0885,0.0169,500.0,505.0,,12056.0,65
246266,0.6869,0.0,0.0,0.054000000000000006,0.0341,0.679,0.0028,,,,352.0,45
444307,0.7078,0.0,0.314,0.3953,0.2791,0.0116,0.1279,,,,86.0,73
139010,0.3815,0.0,0.6559999999999999,0.4175,0.5288,0.0341,0.0037,,,,1878.0,76
106908,0.7192,0.0,0.2623,0.6585,0.1995,0.0738,0.0027,,,,366.0,100
127653,0.5707,0.0,0.0749,0.6417,0.0134,0.1043,0.0187,,,,374.0,150
236133,0.6796,0.0,0.0123,0.6878,0.0535,0.0948,0.039,520.0,539.0,480.0,897.0,60
181242,0.6504,0.0,0.5637,0.6748,0.0813,0.0623,0.0217,,,,369.0,114
44867302,,,,,,,,,,,,66
450119,1.0,0.0,0.0,0.6667,0.0784,0.1725,0.0157,,,,255.0,58
228723,0.3272,0.004,0.1079,0.6319,0.0313,0.2258,0.0627,610.0,580.0,550.0,50416.0,38
484622,0.5261,0.0,0.0,0.1687,0.1446,0.0843,0.0,,,,83.0,113
199908,0.0,0.0049,0.495,0.784,0.0658,0.0658,0.0765,,,,1398.0,15
145770,0.7235,0.0,0.574,0.0651,0.6746,0.142,0.071,,,,169.0,101
215099,0.6977,0.0,0.1338,0.5477,0.1667,0.0864,0.0475,525.0,520.0,520.0,2675.0,64
444200,0.6068,0.0,0.2185,0.3723,0.5231,0.0492,0.0092,,,,325.0,40
367194,0.645,0.0,0.1213,0.6685,0.1105,0.0189,0.027000000000000003,,,,371.0,108
448345,0.7724,0.0,0.4397,0.5862,0.2658,0.092,0.0129,,,,696.0,89
212300,0.7606,0.0,0.0,0.8372,0.0465,0.1163,0.0,,,,43.0,71
